id,title,alt_titles,hash,year,artist_name,src,width_px,height_px,faille_id,hulsker_id,is_wikiart_vangogh_oil_painting,is_lmi_concordance_vangogh_oil_painting,exclude_from_training,run_1,run_1_train_val_test_images,run_2,run_2_train_test_images,run_3,run_3_train_test_images,run_4,run_4_train_test_images,run_5,run_5_train_test_images,run_6,run_6_train_test_images,run_7,run_7_train_test_images
4939,Enclosed wheat field with rising sun     ,The Field Enclosure | Mountain Landscape Seen across the Walls | Field of Spring Wheat at Sunrise   | Field of Spring Wheat at Sunrise  ,3d1e246405072a5eb52406912ec0aff274537b308995cbfaa39b7361073f4e9b.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-enclosed-wheat-field-with-rising-sun,757,600,F0720,JH1728,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4940,Wheat fields in a mountainous landscape     ,"A Meadow in the Mountains: Le Mas de Saint-Paul, Called Le Mas de George | Field with Pollard Tree and Mountainous Background | A Meadow in the Mountains: Le Mas de Saint-Paul   | A Meadow in the Mountains: Le Mas de Saint-Paul  ",a74d39014b775fb3c19aa55a94d11c078a5e85fe085c93809a397de46adae9b4.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Champs_de_bl%C3%A9_dans_un_paysage_montagneux.jpg,1204,961,F0721,JH1864,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4941,"The Wheat Field behind St. Paul's Hospital, St. Rémy     ",The Meadow Behind Saint Paul's Hospital | Mountain Landscape Seen across the Walls | Wheat Field Behind Saint-Paul Hospital   | Wheat Field Behind Saint-Paul Hospital  ,cc677c05ec20bc2cd75ec94bfe510b3d4ca2bb482f657e19837554132f2898f1.jpg,1889,Vincent van Gogh,https://vmfa.museum/piction/6027262-8121878/,600,422,F0722,JH1872,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4942,View of the Alpilles    ,At the Foot of the Mountaints | Mountain Landscape Seen across the Walls | View of the Alpilles     | At the Foot of the Mountaints,7742dc36ee0b3cd99839badf9f8a15a623995ec2da8d14d43054661a73068bfc.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Alpilles_-_s0417M1990_-_Van_Gogh_Museum.jpg,5617,6723,F0723,JH1722,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4943,"Les Alpilles, Montainous Landscape near Saint-Rémy","On the Border of the Alpilles | Mountain Landscape Seen across the Walls | Les Alpilles, Montainous Landscape near Saint-Rémy",e2aa326c3543dcdcbb6bb69d9a28e10a592b3ebc17107ac89a506c41f9a0d826.jpg,1889,Vincent van Gogh,"https://commons.wikimedia.org/wiki/File:Van_Gogh_-_%22Les_Alpilles%22,_Berglandschaft_bei_Saint-R%C3%A9my.jpeg",2514,1992,F0724,JH1745,FALSE,TRUE,FALSE,0,0,1,train,1,test,0,0,1,test,1,test,1,test
4944,Le Mont Gaussier with the Mas de Saint-Paul  ,Le Mont Gaussier with the Mas de Saint-Paul   | Mountain Landscape Seen across the Walls | Le Mont Gaussier with the Mas de Saint-Paul   | Le Mont Gaussier with the Mas de Saint-Paul  ,18c1b3915f4f222beaf4be65cdc901cca29491153111cc95bccf1c7882a42708.jpg,1889,Vincent van Gogh,http://www.vggallery.com/painting/p_0725.htm,688,524,F0725,JH1744,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4945,Landscape in the Neighbourhood of Saint-Rémy  ,Landscape in the Neighbourhood of Saint-Rémy   | Landscape with a House and Mountains in the Background | Landscape in the Neighbourhood of Saint-Rémy   | Landscape in the Neighbourhood of Saint-Rémy  ,971661f473a435fd7651b74867ecb780e5e4fc1bceafa0a34a66efde3b4f099f.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Landschaft_mit_Bauernhaus_und_Bergkette_im_Hintergrund.jpeg,1230,996,F0726,JH1874,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4946,Valley with Ploughman Seen from Above  ,A Spot of Greenery: Valley with Plowman Seen from Above | Landscape with a House and a Plowman | Valley with Ploughman Seen from Above   | Valley with Ploughman Seen from Above  ,77bd3e47a40bd2d7a3c7c9d73f7fe673df9c3c4727bda626dd553223c9bb9a18.jpg,1889,Vincent van Gogh,"https://commons.wikimedia.org/wiki/File:Gogh,_Vincent_van_-_Landscape_with_House_and_Ploughman.jpg",5534,4389,F0727,JH1877,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4947,Woman on a Road among Trees     ,A Road at Saint-Remy with Female Figure   | Woman on a Road among Trees      | A Road at Saint-Remy with Female Figure   | A Road at Saint-Remy with Female Figure  ,3b1bb7b7402c0f25b8a1e6a5b4b03ec38a7309d1250257e91d69290cf486c6b3.jpg,1889,Vincent van Gogh,http://www.vggallery.com/painting/p_0728.htm,643,516,F0728,JH1875,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4948,The Garden of Saint-Paul Hospital  ,The Garden of Saint-Paul's Hospital   | Trees in the Garden of the Asylum | The Garden of Saint-Paul Hospital   | The Garden of Saint-Paul Hospital  ,0341bcd2884efa87eda35352ed8f0897b37276557e42c64d22251ac8bf615c21.jpg,1889,Vincent van Gogh,http://www.vggallery.com/painting/p_0730.htm,577,452,F0730,JH1841,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4949,Trees in the Garden of Saint-Paul Hospital  ,Trees in the Garden of Saint-Paul's Hospital   | Trees in the Garden of the Asylum | Trees in the Garden of Saint-Paul Hospital   | Trees in the Garden of Saint-Paul Hospital  ,7d0c8de7fd221c416227565555d234eaf526993ee0fda3acee2eb6eb2e95500b.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_(1889).jpg,3059,3832,F0731,JH1801,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4950,Stone Bench at the Saint-Rémy Asylum     ,The Stone Bench in the Garden of Saint-Paul Hospital   | Stone Bench in the Garden of the Asylum | The Stone Bench in the Garden of Saint-Paul Hospital   | The Stone Bench in the Garden of Saint-Paul Hospital  ,45d7d67ade75fa76aa93ef12ee27bfc2344f8442ae5d8ef5602c6f71ab1942e8.jpg,1889,Vincent van Gogh,https://masp.org.br/acervo/obra/banco-de-pedra-no-asilo-de-saint-remy,2919,2418,F0732,JH1842,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4951,Path in the garden of the asylum     ,The Garden of Saint-Paul's Hospital with Figure   | Path in a Wood with Sitting Figure | The Garden of Saint-Paul Hospital with Figure   | The Garden of Saint-Paul Hospital with Figure  ,921b3a511e8b798dd30dabebb432690303f810ec4f03eb0d4fb2e4b5c0d2598f.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-path-in-the-garden-of-the-asylum,488,600,F0733,JH1845,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4952,The Garden of the asylum at Saint-Rémy     ,The Garden of Saint-Paul's Hospital   | Asylum and Garden | The Garden of Saint-Paul Hospital   | The Garden of Saint-Paul Hospital  ,264be0c09b8e7ed272e44473cc123dca2441e85648e6039880d0a6481ab5dec3.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-the-garden-of-the-asylum-at-saint-remy-1,470,600,F0734,JH1698,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4953,Landscape with wheat sheaves and rising moon     ,Rising Moon: Haycocks | Enclosed Field with Sheaves and Rising Moon | Evening Landscape with Rising Moon   | Evening Landscape with Rising Moon  ,65ec4aa01f238a286c97ce34f277e4930474e40d3bfcdc220d28527213d84040.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-landscape-with-wheat-sheaves-and-rising-moon,762,600,F0735,JH1761,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4954,Enclosed Field with Rising Sun  ,Landscape with Rising Sun | Enclosed Field with Young Wheat and Rising Sun | Enclosed Field with Rising Sun   | Enclosed Field with Rising Sun  ,a4af8718142871f93088ac6faab08f90bf6e31c437aaa708e11497fe11d71d9e.jpg,1889,Vincent van Gogh,http://www.vggallery.com/painting/p_0737.htm,630,493,F0737,JH1862,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4955,Landscape with Rabbits     ,Landscape with Rabbits      | Field with Two Rabbits   | Field with Two Rabbits   | Field with Two Rabbits  ,061daa6f1ff87c613b1b4ad92a2ae1a8061f20e9e958bb13eaefe4db3553314b.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Landschap_met_konijnen_-_s0099V1962_-_Van_Gogh_Museum.jpg,6938,5517,F0739,JH1876,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4956,The Little Stream  ,The Little Stream   | A Woody Part of the Canal des Alpines | The Little Stream   | The Little Stream  ,4e219344eb5dd7e751277f37bb1ebf054bd5c787c0a000d8f1ce8f282c2da991.jpg,1890,Vincent van Gogh,http://www.vggallery.com/painting/p_0740.htm,570,422,F0740,JH2022,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4957,Pine Trees in the Garden of the Asylym     ,A Clump of Trees in the Garden of Saint Paul's Hospital | Man Walking among the Trees | Study of Pine Trees   | Study of Pine Trees  ,0e089345595b9d57451c5bcfe3f32a9400ed8002d37273801b6d558b100ba003.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-pine-trees-in-the-garden-of-the-asylum,668,600,F0742,JH1846,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4958,Wheat Field with Cypresses  ,The Cypresses and the Flowering Tree | Wheat Field with Cypresses   | Wheat Field with Cypresses   | Wheat Field with Cypresses  ,c6408ec3b99fefa9680e3c9a77c2c6c625ff68ada22d02852f909ce577c46595.jpg,1889,Vincent van Gogh,http://www.vggallery.com/painting/p_0743.htm,689,552,F0743,JH1790,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4959,Entrance to a Quarry    ,The Quarry | Entrance to a Quarry     | Entrance to a Quarry     | Entrance to a Quarry    ,b7bbabe9ca873b24ed34eee9eddbed92879e6db8c3e4bd30bcbbf2a88e82782d.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Ingang_van_een_steengroeve_-_s0041V1962_-_Van_Gogh_Museum.jpg,7036,5729,F0744,JH1802,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4960,Undergrowth     ,Undergrowth      | Trunks of Trees with Ivy | Undergrowth with Ivy   | Undergrowth with Ivy  ,2fb67a851825a7d5cc1a83ea96c5d0c06e78b8872b046ee6e7ed1220ca75d38e.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Kreupelhout_-_s0111V1962_-_Van_Gogh_Museum.jpg,7397,5673,F0745,JH1764,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4961,Undergrowth     ,Undergrowth      | Trunks of Trees with Ivy | Tree Trunks with Ivy   | Tree Trunks with Ivy  ,f55f56defda143600ed4380199379bcbdab5b7863a49e44741e2e78a6986d86a.jpg,1889,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Kreupelhout_-_s0051V1962_-_Van_Gogh_Museum.jpg,7251,5704,F0746,JH1762,FALSE,TRUE,FALSE,0,0,1,test,1,train,0,0,1,train,1,train,1,train
4962,Tree Trunks with Ivy    ,Undergrowth | Trunks of Trees with Ivy | Tree Trunks with Ivy     | Tree Trunks with Ivy    ,3fdb7ec93b7e4a756a9ffa1d78cafd25ac07b6dff88bbd0c1fb822a652429b2d.jpg,1889,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-tree-trunks-with-ivy,787,600,F0747,JH1763,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4963,Butterflies and Poppies     ,Butterflies and Poppies | Poppies with Butterflies | Poppies and Butterflies | Poppies and Butterflies,372a9f4bf37126c8b05bbe2c0c0328512b7a4ba7fe50b9b6ebf7b3a9c04c4714.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vlinders_en_klaprozen_-_s0188V1962_-_Van_Gogh_Museum.jpg,2480,3348,F0748,JH2013,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4964,Roses     ,Roses and Beetle   | Wild Roses with a Beetle | Roses and Beetle   | Roses and Beetle  ,a6914b71df03916c66977d6026f23dadc0730dd68e126afa78ab320b69b6077a.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Rozen_-_s0187V1962_-_Van_Gogh_Museum.jpg,4783,6579,F0749,JH2012,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4965,Cottages     ,Cottages with Thatched Roofs | A Group of Cottages | Thatched Cottages   | Thatched Cottages  ,1d32fb4447a207a9475dae742b0cb263e8e49f2afa387b636ec63fbba20ff67b.jpg,1890,Vincent van Gogh,"https://commons.wikimedia.org/wiki/File:Gogh,_Vincent_van_-_Cottages.jpg",4074,3274,F0750,JH1984,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4966,Chestnut Trees in Blossom  ,Chestnut Tress in Flower: Pink and White Blossoms | Flowering Chestnut Trees | Chestnut Trees in Blossom   | Chestnut Trees in Blossom  ,663eac10b97d983a6ab2aca2bea633321b00c92bd0f2c8efaf3693897c483aa3.jpg,1890,Vincent van Gogh,http://www.vggallery.com/painting/p_0751.htm,500,609,F0751,JH1992,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4967,Blossoming chestnut trees     ,Chestnut Tress in Flower: White Blossoms | Flowering Chestnut Tree | Chestnut Tree in Blossom   | Chestnut Tree in Blossom  ,9b0195fde72b2bb95c0f2e4e9335057e1b2e3be8810dc321de01597fe17e7e33.jpg,1890,Vincent van Gogh,https://krollermuller.nl/en/vincent-van-gogh-blossoming-chestnut-trees,472,600,F0752,JH1991,FALSE,TRUE,FALSE,0,0,1,train,1,test,0,0,1,test,1,test,1,test
4968,Portrait of Doctor Gachet  ,Portrait of Dr Gachet   | Doctor Gachet Sitting at a Table with Books and a Glass with Sprigs of Foxglove | Portrait of Doctor Gachet   | Portrait of Doctor Gachet  ,8d83a73604e871436bd48c9428862a5e9fb1500d089e14e64ab6ffe696f23345.jpg,1890,Vincent van Gogh,https://en.wikipedia.org/wiki/File:Portrait_of_Dr._Gachet.jpg,819,1008,F0753,JH2007,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,test,1,test,1,test
4969,The Doctor Paul Gachet     ,Portrait of Dr Gachet   | Doctor Gachet Sitting at a Table with a Sprig of Foxglove in Hand | Portrait of Doctor Gachet   | Portrait of Doctor Gachet  ,173b257cfda4dce9f1179800dd33133a88815b61dc862805196743cf5b26eb28.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Dr_Paul_Gachet_-_Google_Art_Project.jpg,5611,6748,F0754,JH2014,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4970,In the Garden of Doctor Paul Gachet     ,Dr. Gachet's Garden | Dr. Gachet's Garden | Doctor Gachet's Garden in Auvers   | Doctor Gachet's Garden in Auvers  ,f546bcc17ce17757ddb9cd44bd4e539b0aa54fbf309ddc07d5e070c2e081e076.jpg,1890,Vincent van Gogh,https://www.musee-orsay.fr/fr/oeuvres/dans-le-jardin-du-docteur-paul-gachet-752,342,500,F0755,JH1999,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4971,Ms. Gachet in the Garden at Auvers-sur-Oise     ,Marguerite Gachet in the Garden    | Marguerite Gachet in the Garden    | Marguerite Gachet in the Garden    | Marguerite Gachet in the Garden   ,313ba9cb3a1c9b1c64890652f15625d8e6dc4bdd459ba7d637f3d7658dfef200.jpg,1890,Vincent van Gogh,"https://commons.wikimedia.org/wiki/File:Vincent_Van_Gogh,_mademoiselle_gachet_nel_suo_giardino_ad_auvers-sur-oise,_1890,_02.JPG",3400,2304,F0756,JH2005,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4972,Pietà     ,Pietà (after Delacroix)   | The Pietà (after Delacroix)   | The Pietà (after Delacroix)   | The Pietà (after Delacroix)  ,90c8e7a782cba8ca1ecf31058f3a21efec8ebdcca84ee60d7f69dbf9a44760ad.jpg,1889,Vincent van Gogh,https://m.museivaticani.va/content/museivaticani-mobile/en/collezioni/musei/collezione-d_arte-contemporanea/sala-2--van-gogh--gauguin--medardo-rosso/vincent-van-gogh--pieta.html,668,820,F0757,JH1776,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4973,Thatched Cottages in Jorgus  ,The Thatched-Roofed Cottages of Jorgus | Group of Houses with a Little Figure | Thatched Cottages in Jorgus   | Thatched Cottages in Jorgus  ,b5d9d585cf3509e98c1d42c376253245110eccc6f753bf76e9f2b4fca79e2806.jpg,1890,Vincent van Gogh,http://www.vggallery.com/painting/p_0758.htm,670,555,F0758,JH2016,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4974,Houses in Auvers    ,Houses at Auvers | A Group of Cottages | Houses in Auvers     | Houses in Auvers    ,c89e046594410ca7548bb821e8aa3e76d67a14a8fdb8b150fc48544d86f01a34.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Houses_at_Auvers_-_Google_Art_Project.jpg,5665,4571,F0759,JH1988,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4975,Landscape at Auvers after Rain (Landscape with Carriage and Train)     ,Landscape with Carriage and Train | Landscape with Carriage and Train in the Distance | Landscape with Carriage and Train in the Background   | Landscape with Carriage and Train in the Background  ,f12a3f9abd37ef106167e304439dcedc9ef4badf4e9ef9a611e0a007891106c2.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Landscape_with_Carriage_and_Train_in_the_Background_(1890).jpg,10000,7658,F0760,JH2019,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4976,The Fields  ,The Fields   | Wheat Field | The Fields   | The Fields  ,da5b948cf83c642edb22daf086d2af9c9a74b16a4226b30f2ec1870fdbd2242c.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_The_Fields_(1890).jpg,2048,1564,F0761,JH2120,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4977,Vineyards at Auvers     ,Vineyards at Auvers      | Vineyard with a Group of Houses | Vineyards with a View of Auvers   | Vineyards with a View of Auvers  ,b5de862d8b0f51c1afca764f3fc1790a2ee12ee5f755dd34a70a8777aca29596.jpg,1890,Vincent van Gogh,https://www.slam.org/collection/objects/820/,4788,3864,F0762,JH2020,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4978,Wild Flowers and Thistles in a Vase  ,Still Life: Vase with Field Flowers and Thistles | Vase with Field Flowers and Thistles | Wild Flowers and Thistles in a Vase   | Wild Flowers and Thistles in a Vase  ,c26f42a9946b906fff31650556c2de7d59fc1e79c7821d7aefa4de07f41297cd.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Feldblumen_und_Disteln_in_einer_Vase.jpeg,1692,2562,F0763,JH2030,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4979, Roses and Anemones     ,Still Life: Japanese Vase with Roses and Anemones   | Japanese Vase with Roses and Anemones | Still Life: Japanese Vase with Roses and Anemones   | Still Life: Japanese Vase with Roses and Anemones  ,0f76e37e4ea4ae913bc50b8e534683e8c69ef0ab9bd07f07283923c93c1fe653.jpg,1890,Vincent van Gogh,https://www.musee-orsay.fr/fr/oeuvres/roses-et-anemones-753,501,500,F0764,JH2045,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4980,Vase of Flowers     ,Still Life: Vase with Rose-Mallows   | Vase of Flowers      | Still Life: Vase with Rose-Mallows   | Still Life: Vase with Rose-Mallows  ,bc4dfd0646f8124df4211235c8d87f34436f7865c370d088c1bf318e187a9b6e.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vaas_met_bloemen_-_s0109V1962_-_Van_Gogh_Museum.jpg,5064,7480,F0764a,JH2046,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4981,Daubigny's Garden    ,Corner in the Garden of Daubigny | Corner of Daubigny's Garden | Daubigny's Garden     | Daubigny's Garden    ,cd37f217b0c0025bc04ba1219a93982fbf63dbba0f9b8177a1f9bf9b2d81a21c.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:De_tuin_van_Daubigny_-_s0104V1962_-_Van_Gogh_Museum.jpg,5706,5622,F0765,JH2029,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,test,1,test,1,test
4982,The White House at Night  ,The White House at Night   | White House in the Night with Figures and a Star | The White House at Night   | The White House at Night  ,c0d950f25e9d2f656151dbd097f33b4ee6fa6a5809289eac962a23bc3c3f61be.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Whitehousenight.jpg,12682,10528,F0766,JH2031,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4983,Ears of Wheat    ,Ears of Wheat     | Ears of Wheat     | Ears of Wheat     | Ears of Wheat    ,a87d4166ea96ee16dca6d8b46900f6aa9adaf57192a82becec6f02f532510fac.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Korenaren_-_s0088V1962_-_Van_Gogh_Museum.jpg,5579,7619,F0767,JH2034,FALSE,TRUE,FALSE,0,0,1,test,1,test,0,0,1,test,1,test,1,test
4984,Portrait of Adeline Ravoux  ,"Portrait of Miss Adeline Ravoux, The Innkeeper's Daugher | Adeline Ravoux, Half-Figure | Portrait of Adeline Ravoux   | Portrait of Adeline Ravoux  ",7b5dd86dc46817bfe9abeefc656b46e26bb13574311a2d72edb064bb2dfae0e0.jpg,1890,Vincent van Gogh,http://www.vggallery.com/painting/p_0768.htm,480,575,F0768,JH2035,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
4985,Portrait of Adeline Ravoux  ,"Portrait of Miss Adeline Ravoux, The Innkeeper's Daugher | Adeline Ravoux, Half-Figure | Portrait of Adeline Ravoux   | Portrait of Adeline Ravoux  ",a8309a405c5f1ff51b8633cbd9b4e60c8d7f2a6d214c40e6da45b36a555492d8.jpg,1890,Vincent van Gogh,http://www.vggallery.com/painting/p_0769.htm,466,627,F0769,JH2037,FALSE,TRUE,FALSE,0,0,1,test,1,train,0,0,1,test,1,test,1,test
4986,Landscape at Twilight     ,The Château d'Auvers | Field with Trees and the Château of Auvers at Sunset | Landscape with the Chateau of Auvers at Sunset   | Landscape with the Chateau of Auvers at Sunset  ,36862875bcf5df08d91d12b217903784460448ab8ae730f12dd20615ea4c7a55.jpg,1890,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Landschap_bij_avondschemering_-_s0107V1962_-_Van_Gogh_Museum.jpg,3507,1719,F0770,JH2040,FALSE,TRUE,FALSE,0,0,1,train,1,train,0,0,1,train,1,train,1,train
